quarter,province,population,starts_saar,starts_saar_q,dwelling_starts,pop_change_q,needed_units_q,hai
1995Q4,qc,7228600.0,22.513666666666666,5.628416666666666,5628.416666666666,9381.0,3752.4,1.4999511423799876
1995Q4,on,10993416.0,39.434666666666665,9.858666666666666,9858.666666666666,43297.0,17318.8,0.5692465220839011
1995Q4,mb,1129547.0,1.8383333333333336,0.4595833333333334,459.58333333333337,397.0,158.8,2.894101595298069
1995Q4,sk,1015349.0,1.7033333333333331,0.4258333333333333,425.83333333333326,1162.0,464.8,0.916164658634538
1995Q4,ab,2745255.0,15.029000000000002,3.7572500000000004,3757.2500000000005,10736.0,4294.4,0.8749184985096872
1995Q4,bc,3805461.0,25.862666666666666,6.4656666666666665,6465.666666666666,28071.0,11228.4,0.575831522449028
1996Q1,can,29446857.0,105.66566666666667,26.416416666666667,26416.416666666668,50583.0,20233.2,1.3055975657170722
1996Q1,nl,563679.0,2.0726666666666667,0.5181666666666667,518.1666666666666,-1329.0,0.0,0.0
1996Q1,pe,135119.0,0.7353333333333333,0.18383333333333332,183.83333333333331,148.0,59.2,3.1052927927927922
1996Q1,ns,929782.0,2.8876666666666666,0.7219166666666667,721.9166666666666,-246.0,0.0,0.0
1996Q1,nb,751581.0,2.037333333333333,0.5093333333333333,509.3333333333333,407.0,162.8,3.128583128583128
1996Q1,qc,7232952.0,23.29433333333333,5.823583333333333,5823.583333333333,4352.0,1740.8,3.345348881740196
1996Q1,on,11009307.0,33.14133333333333,8.285333333333332,8285.333333333332,15891.0,6356.4,1.3034631762213411
1996Q1,mb,1130288.0,1.7913333333333332,0.4478333333333333,447.8333333333333,741.0,296.4,1.5109086819613136
1996Q1,sk,1016198.0,1.8523333333333334,0.46308333333333335,463.08333333333337,849.0,339.6,1.363614055751865
1996Q1,ab,2753463.0,14.031333333333334,3.5078333333333336,3507.8333333333335,8208.0,3283.2,1.0684190220922678
1996Q1,bc,3826739.0,23.822000000000003,5.955500000000001,5955.500000000001,21278.0,8511.2,0.6997250681455024
1996Q2,can,29514217.0,124.51266666666668,31.12816666666667,31128.166666666668,67360.0,26944.0,1.1552912212984956
1996Q2,nl,561646.0,1.8079999999999998,0.45199999999999996,451.99999999999994,-2033.0,0.0,0.0
1996Q2,pe,135311.0,0.7186666666666667,0.17966666666666667,179.66666666666666,192.0,76.8,2.3394097222222223
1996Q2,ns,929921.0,4.929666666666667,1.2324166666666667,1232.4166666666667,139.0,55.6,10.051339285714286
1996Q2,nb,751872.0,2.955,0.73875,738.75,291.0,116.4,6.346649484536083
1996Q2,qc,7237307.0,23.444333333333333,5.861083333333333,5861.083333333333,4355.0,1742.0,3.364571373899732
1996Q2,on,11037392.0,41.568999999999996,10.392249999999999,10392.249999999998,28085.0,11234.0,0.9250712123909559
1996Q2,mb,1132025.0,2.792666666666667,0.6981666666666667,698.1666666666667,1737.0,694.8,1.004845519094224
1996Q2,sk,1017872.0,2.517,0.62925,629.25,1674.0,669.6,0.9397401433691756
1996Q2,ab,2762903.0,15.270666666666665,3.8176666666666663,3817.6666666666665,9440.0,3776.0,1.011034604519774
1996Q2,bc,3849847.0,28.507666666666665,7.126916666666666,7126.916666666666,23108.0,9243.2,0.7710442992325889
1996Q3,can,29610218.0,132.381,33.09525,33095.25,96001.0,38400.4,0.8618464911823834
1996Q3,nl,559698.0,1.881,0.47025,470.25,-1948.0,0.0,0.0
1996Q3,pe,135737.0,0.443,0.11075,110.75,426.0,170.4,0.6499413145539906
1996Q3,ns,931327.0,4.047666666666667,1.0119166666666668,1011.9166666666667,1406.0,562.4,1.7992828354670463
1996Q3,nb,752268.0,2.8653333333333335,0.7163333333333334,716.3333333333334,396.0,158.4,4.522306397306397
1996Q3,qc,7246897.0,21.78633333333333,5.446583333333333,5446.583333333333,9590.0,3836.0,1.4198600973236009
1996Q3,on,11082903.0,45.399,11.34975,11349.75,45511.0,18204.4,0.6234619103073982
1996Q3,mb,1134196.0,1.6593333333333333,0.41483333333333333,414.8333333333333,2171.0,868.4,0.4776984492553355
1996Q3,sk,1018945.0,3.4926666666666666,0.8731666666666666,873.1666666666666,1073.0,429.2,2.034405094749922
1996Q3,ab,2775133.0,17.88533333333333,4.471333333333333,4471.333333333333,12230.0,4892.0,0.9140092668301989
1996Q3,bc,3874317.0,32.92133333333333,8.230333333333332,8230.333333333332,24470.0,9788.0,0.840859555918812
1996Q4,can,29708206.0,131.87433333333334,32.968583333333335,32968.583333333336,97988.0,39195.2,0.8411382856404187
1996Q4,nl,557281.0,2.7409999999999997,0.6852499999999999,685.2499999999999,-2417.0,0.0,0.0
1996Q4,pe,136004.0,0.5579999999999999,0.13949999999999999,139.49999999999997,267.0,106.8,1.3061797752808986
1996Q4,ns,932276.0,4.306333333333334,1.0765833333333334,1076.5833333333335,949.0,379.6,2.836099402880225
1996Q4,nb,752526.0,2.846,0.7115,711.5,258.0,103.2,6.89437984496124
1996Q4,qc,7257616.0,25.569666666666667,6.392416666666667,6392.416666666667,10719.0,4287.6,1.4909078894175452
1996Q4,on,11130574.0,47.60433333333333,11.901083333333332,11901.083333333332,47671.0,19068.4,0.6241259535846391
1996Q4,mb,1134619.0,2.968666666666666,0.7421666666666665,742.1666666666665,423.0,169.2,3.260016025641026
1996Q4,sk,1019408.0,1.7203333333333335,0.4300833333333334,430.08333333333337,463.0,185.2,2.3222642188624913
1996Q4,ab,2789691.0,18.547666666666668,4.636916666666667,4636.916666666667,14558.0,5823.2,0.7962832577735037
1996Q4,bc,3899256.0,25.012333333333334,6.2530833333333335,6253.083333333334,24939.0,9975.6,0.6268378176082976
1997Q1,can,29751536.0,142.03666666666666,35.509166666666665,35509.166666666664,43330.0,17332.0,2.0487633664128007
1997Q1,nl,555432.0,2.211,0.55275,552.75,-1849.0,0.0,0.0
1997Q1,pe,135935.0,0.22333333333333336,0.05583333333333334,55.833333333333336,-69.0,0.0,0.0
1997Q1,ns,932349.0,6.8726666666666665,1.7181666666666666,1718.1666666666665,73.0,29.2,10.051339285714286
1997Q1,nb,752334.0,2.0676666666666668,0.5169166666666667,516.9166666666667,-192.0,0.0,0.0
1997Q1,qc,7262945.0,25.104666666666663,6.276166666666666,6276.166666666666,5329.0,2131.6,2.944345405642084
1997Q1,on,11146270.0,52.754,13.1885,13188.5,15696.0,6278.4,2.1006148063200816
1997Q1,mb,1134997.0,2.303,0.57575,575.75,378.0,151.2,3.260016025641026
1997Q1,sk,1018326.0,2.267333333333333,0.5668333333333333,566.8333333333333,-1082.0,0.0,0.0
1997Q1,ab,2799561.0,23.441000000000003,5.860250000000001,5860.250000000001,9870.0,3948.0,1.484359169199595
1997Q1,bc,3914490.0,24.792,6.198,6198.0,15234.0,6093.6,1.017132729421032
1997Q2,can,29818012.0,145.97,36.4925,36492.5,66476.0,26590.4,1.3723937962572959
1997Q2,nl,553115.0,1.2773333333333332,0.3193333333333333,319.3333333333333,-2317.0,0.0,0.0
1997Q2,pe,135931.0,0.5743333333333333,0.1435833333333333,143.58333333333331,-4.0,0.0,0.0
1997Q2,ns,931832.0,3.170666666666667,0.7926666666666667,792.6666666666667,-517.0,0.0,0.0
1997Q2,nb,752447.0,2.919,0.72975,729.75,113.0,45.2,12.85590277777778
1997Q2,qc,7267820.0,25.639333333333337,6.409833333333334,6409.833333333334,4875.0,1950.0,3.2870940170940175
1997Q2,on,11179959.0,52.324333333333335,13.081083333333334,13081.083333333334,33689.0,13475.6,0.970723628879852
1997Q2,mb,1135846.0,2.997333333333333,0.7493333333333333,749.3333333333333,849.0,339.6,2.206517471535139
1997Q2,sk,1017683.0,2.569,0.64225,642.25,-643.0,0.0,0.0
1997Q2,ab,2813157.0,23.220333333333333,5.805083333333333,5805.083333333333,13596.0,5438.4,1.0674248553496126
1997Q2,bc,3931056.0,31.278333333333336,7.819583333333334,7819.583333333334,16566.0,6626.4,1.1800650931627028
1997Q3,can,29905948.0,153.97299999999998,38.493249999999996,38493.24999999999,87936.0,35174.4,1.0943541325509458
1997Q3,nl,550911.0,1.6933333333333334,0.42333333333333334,423.3333333333333,-2204.0,0.0,0.0
1997Q3,pe,136095.0,0.49899999999999994,0.12474999999999999,124.74999999999999,164.0,65.6,1.9016768292682926
1997Q3,ns,932402.0,3.6959999999999997,0.9239999999999999,923.9999999999999,570.0,228.0,4.052631578947368
1997Q3,nb,752511.0,3.0566666666666666,0.7641666666666667,764.1666666666666,64.0,25.6,12.85590277777778
1997Q3,qc,7274611.0,28.752333333333336,7.188083333333334,7188.083333333334,6791.0,2716.4,2.6461799931281598
1997Q3,on,11227651.0,55.863,13.96575,13965.75,47692.0,19076.8,0.7320803279375996
1997Q3,mb,1136128.0,2.5676666666666663,0.6419166666666666,641.9166666666666,282.0,112.8,3.260016025641026
1997Q3,sk,1017902.0,3.1596666666666664,0.7899166666666666,789.9166666666666,219.0,87.6,3.3150183150183143
1997Q3,ab,2829848.0,22.709666666666667,5.677416666666667,5677.416666666667,16691.0,6676.4,0.8503709584007351
1997Q3,bc,3948583.0,31.975666666666665,7.993916666666666,7993.916666666666,17527.0,7010.8,1.140228884958445
1997Q4,can,29994790.0,147.71133333333333,36.92783333333333,36927.833333333336,88842.0,35536.8,1.0391434606755063
1997Q4,nl,547639.0,2.0236666666666667,0.5059166666666667,505.9166666666667,-3272.0,0.0,0.0
1997Q4,pe,136165.0,0.4206666666666667,0.10516666666666667,105.16666666666667,70.0,28.0,3.755952380952381
1997Q4,ns,932735.0,3.394,0.8485,848.5,333.0,133.2,6.370120120120121
1997Q4,nb,752248.0,2.529,0.63225,632.25,-263.0,0.0,0.0
1997Q4,qc,7282871.0,23.58366666666667,5.895916666666667,5895.916666666667,8260.0,3304.0,1.784478410008071
1997Q4,on,11278893.0,55.083333333333336,13.770833333333334,13770.833333333334,51242.0,20496.8,0.6718528420696565
1997Q4,mb,1135649.0,2.5116666666666667,0.6279166666666667,627.9166666666666,-479.0,0.0,0.0
1997Q4,sk,1017426.0,3.128,0.782,782.0,-476.0,0.0,0.0
1997Q4,ab,2847526.0,25.831333333333333,6.457833333333333,6457.833333333333,17678.0,7071.2,0.9132584756948372
1997Q4,bc,3964677.0,29.206,7.3015,7301.5,16094.0,6437.6,1.1341959736547782
1998Q1,can,30028506.0,139.35366666666667,34.83841666666667,34838.416666666664,33716.0,13486.4,2.5832258176137937
1998Q1,nl,545769.0,1.2286666666666666,0.30716666666666664,307.16666666666663,-1870.0,0.0,0.0
1998Q1,pe,135938.0,0.39366666666666666,0.09841666666666667,98.41666666666667,-227.0,0.0,0.0
1998Q1,ns,932549.0,1.9326666666666668,0.4831666666666667,483.1666666666667,-186.0,0.0,0.0
1998Q1,nb,751969.0,1.2996666666666667,0.3249166666666667,324.9166666666667,-279.0,0.0,0.0
1998Q1,qc,7286008.0,21.438666666666666,5.359666666666667,5359.666666666667,3137.0,1254.8,4.271331420677931
1998Q1,on,11292059.0,58.39966666666666,14.599916666666665,14599.916666666666,13166.0,5266.4,2.7722764443769305
1998Q1,mb,1135770.0,2.166,0.5415,541.5,121.0,48.4,3.260016025641026
1998Q1,sk,1017504.0,2.9486666666666665,0.7371666666666666,737.1666666666666,78.0,31.2,3.3150183150183143
1998Q1,ab,2859305.0,26.671000000000003,6.667750000000001,6667.750000000001,11779.0,4711.6,1.4151774344171832
1998Q1,bc,3972821.0,22.875,5.71875,5718.75,8144.0,3257.6,1.755510191552063
1998Q2,can,30080180.0,138.91233333333332,34.72808333333333,34728.08333333333,51674.0,20669.6,1.6801526557520867
1998Q2,nl,542479.0,1.3153333333333332,0.3288333333333333,328.8333333333333,-3290.0,0.0,0.0
1998Q2,pe,135635.0,0.5123333333333333,0.12808333333333333,128.08333333333331,-303.0,0.0,0.0
1998Q2,ns,932033.0,2.1806666666666668,0.5451666666666667,545.1666666666667,-516.0,0.0,0.0
1998Q2,nb,751080.0,2.4890000000000003,0.6222500000000001,622.2500000000001,-889.0,0.0,0.0
1998Q2,qc,7290497.0,25.102333333333334,6.2755833333333335,6275.583333333334,4489.0,1795.6,3.4949784658795577
1998Q2,on,11322038.0,52.91933333333333,13.229833333333332,13229.833333333332,29979.0,11991.6,1.1032583919855008
1998Q2,mb,1136177.0,3.643666666666667,0.9109166666666667,910.9166666666667,407.0,162.8,3.260016025641026
1998Q2,sk,1017105.0,3.2520000000000002,0.8130000000000001,813.0,-399.0,0.0,0.0
1998Q2,ab,2876753.0,27.003666666666664,6.750916666666666,6750.916666666666,17448.0,6979.2,0.967290902491212
1998Q2,bc,3977912.0,20.494,5.1235,5123.5,5091.0,2036.4,2.515959536436849
1998Q3,can,30155173.0,135.34,33.835,33835.0,74993.0,29997.2,1.1279386076033764
1998Q3,nl,539843.0,1.6163333333333334,0.40408333333333335,404.08333333333337,-2636.0,0.0,0.0
1998Q3,pe,135804.0,0.5526666666666666,0.13816666666666666,138.16666666666666,169.0,67.6,2.043885601577909
1998Q3,ns,931836.0,4.713,1.17825,1178.25,-197.0,0.0,0.0
1998Q3,nb,750530.0,2.6943333333333332,0.6735833333333333,673.5833333333333,-550.0,0.0,0.0
1998Q3,qc,7295935.0,21.918333333333333,5.479583333333333,5479.583333333333,5438.0,2175.2,2.519117016059826
1998Q3,on,11365901.0,49.44,12.36,12360.0,43863.0,17545.2,0.7044661787839409
1998Q3,mb,1137489.0,3.1253333333333333,0.7813333333333333,781.3333333333334,1312.0,524.8,1.4888211382113823
1998Q3,sk,1017332.0,3.0723333333333334,0.7680833333333333,768.0833333333334,227.0,90.8,3.3150183150183143
1998Q3,ab,2899066.0,26.281666666666666,6.570416666666667,6570.416666666667,22313.0,8925.2,0.7361646424356504
1998Q3,bc,3983113.0,21.926,5.4815,5481.5,5201.0,2080.4,2.6348298404153048
1998Q4,can,30231639.0,137.08866666666665,34.272166666666664,34272.166666666664,76466.0,30586.4,1.120503448155607
1998Q4,nl,537908.0,1.4146666666666665,0.35366666666666663,353.66666666666663,-1935.0,0.0,0.0
1998Q4,pe,135908.0,0.604,0.151,151.0,104.0,41.6,3.629807692307692
1998Q4,ns,932740.0,3.281,0.82025,820.25,904.0,361.6,2.2683904867256635
1998Q4,nb,750708.0,2.709666666666667,0.6774166666666668,677.4166666666667,178.0,71.2,9.51427902621723
1998Q4,qc,7305302.0,22.297666666666668,5.574416666666667,5574.416666666667,9367.0,3746.8,1.487780683961425
1998Q4,on,11408804.0,57.70633333333333,14.426583333333333,14426.583333333334,42903.0,17161.2,0.840651197662945
1998Q4,mb,1138328.0,2.2319999999999998,0.5579999999999999,557.9999999999999,839.0,335.6,1.6626936829558994
1998Q4,sk,1017748.0,2.702666666666667,0.6756666666666667,675.6666666666667,416.0,166.4,3.3150183150183143
1998Q4,ab,2915781.0,28.338333333333335,7.084583333333334,7084.583333333334,16715.0,6686.0,1.0596146176089343
1998Q4,bc,3990451.0,15.802333333333332,3.950583333333333,3950.583333333333,7338.0,2935.2,1.3459332697374398
1999Q1,can,30260117.0,137.529,34.38225,34382.25,28478.0,11391.2,3.0183167708406486
1999Q1,nl,536515.0,1.9489999999999998,0.48724999999999996,487.24999999999994,-1393.0,0.0,0.0
1999Q1,pe,135994.0,0.6236666666666667,0.15591666666666668,155.91666666666669,86.0,34.4,4.532461240310078
1999Q1,ns,932145.0,4.012,1.003,1002.9999999999999,-595.0,0.0,0.0
1999Q1,nb,750127.0,1.9316666666666666,0.48291666666666666,482.9166666666667,-581.0,0.0,0.0
1999Q1,qc,7310238.0,22.868333333333336,5.717083333333334,5717.083333333334,4936.0,1974.4,2.8956054159913562
1999Q1,on,11419589.0,61.854666666666674,15.463666666666668,15463.666666666668,10785.0,4314.0,2.7722764443769305
1999Q1,mb,1138946.0,3.0336666666666665,0.7584166666666666,758.4166666666666,618.0,247.2,3.0680285868392665
1999Q1,sk,1016883.0,2.8733333333333335,0.7183333333333334,718.3333333333334,-865.0,0.0,0.0
1999Q1,ab,2926079.0,23.019333333333332,5.754833333333333,5754.833333333333,10298.0,4119.2,1.397075483912734
1999Q1,bc,3995643.0,15.363333333333335,3.8408333333333338,3840.833333333334,5192.0,2076.8,1.8493997175141244
1999Q2,can,30314696.0,150.299,37.57475,37574.75,54579.0,21831.6,1.7211175543707289
1999Q2,nl,534498.0,1.39,0.3475,347.5,-2017.0,0.0,0.0
1999Q2,pe,136025.0,0.6723333333333333,0.16808333333333333,168.08333333333334,31.0,12.4,5.300925925925926
1999Q2,ns,932116.0,4.995333333333334,1.2488333333333335,1248.8333333333335,-29.0,0.0,0.0
1999Q2,nb,750075.0,2.7303333333333337,0.6825833333333334,682.5833333333335,-52.0,0.0,0.0
1999Q2,qc,7315053.0,24.682333333333332,6.170583333333333,6170.583333333333,4815.0,1926.0,3.2038335064036
1999Q2,on,11452857.0,71.09366666666666,17.773416666666666,17773.416666666664,33268.0,13307.2,1.3356240731834392
1999Q2,mb,1140502.0,3.092,0.773,773.0,1556.0,622.4,1.2419665809768639
1999Q2,sk,1015716.0,3.0100000000000002,0.7525000000000001,752.5000000000001,-1167.0,0.0,0.0
1999Q2,ab,2937393.0,23.347333333333335,5.836833333333334,5836.833333333334,11314.0,4525.6,1.2897369041305757
1999Q2,bc,4002433.0,15.285666666666666,3.8214166666666665,3821.4166666666665,6790.0,2716.0,1.4070017182130583
1999Q3,can,30401286.0,151.392,37.848,37848.0,86590.0,34636.0,1.0927358817415407
1999Q3,nl,533329.0,1.3286666666666667,0.33216666666666667,332.1666666666667,-1169.0,0.0,0.0
1999Q3,pe,136281.0,0.7413333333333334,0.18533333333333335,185.33333333333334,256.0,102.4,1.8098958333333333
1999Q3,ns,933784.0,3.231666666666667,0.8079166666666667,807.9166666666667,1668.0,667.2,1.2109062749800161
1999Q3,nb,750601.0,3.049,0.76225,762.25,526.0,210.4,3.622861216730038
1999Q3,qc,7323250.0,26.48,6.62,6620.0,8197.0,3278.8,2.0190313529340003
1999Q3,on,11504759.0,65.03,16.2575,16257.5,51902.0,20760.8,0.7830863935879158
1999Q3,mb,1142448.0,3.59,0.8975,897.5,1946.0,778.4,1.1530061664953752
1999Q3,sk,1014524.0,4.016,1.004,1004.0,-1192.0,0.0,0.0
1999Q3,ab,2952692.0,27.09566666666667,6.7739166666666675,6773.916666666668,15299.0,6119.6,1.1069214763492168
1999Q3,bc,4011375.0,16.829666666666668,4.207416666666667,4207.416666666667,8942.0,3576.8,1.1763075001863863
1999Q4,can,30492106.0,160.00333333333333,40.00083333333333,40000.833333333336,90820.0,36328.0,1.1011019966233577
1999Q4,nl,532246.0,1.3516666666666666,0.33791666666666664,337.91666666666663,-1083.0,0.0,0.0
1999Q4,pe,136424.0,0.5136666666666666,0.12841666666666665,128.41666666666666,143.0,57.2,2.2450466200466197
1999Q4,ns,935941.0,5.057666666666666,1.2644166666666665,1264.4166666666665,2157.0,862.8,1.4654806057796321
1999Q4,nb,750643.0,3.161,0.79025,790.25,42.0,16.8,12.85590277777778
1999Q4,qc,7334722.0,28.333,7.08325,7083.25,11472.0,4588.8,1.5435952754532776
1999Q4,on,11559464.0,70.99566666666668,17.74891666666667,17748.91666666667,54705.0,21882.0,0.8111194893824455
1999Q4,mb,1143618.0,2.7899999999999996,0.6974999999999999,697.4999999999999,1170.0,468.0,1.4903846153846152
1999Q4,sk,1012582.0,2.4166666666666665,0.6041666666666666,604.1666666666666,-1942.0,0.0,0.0
1999Q4,ab,2966682.0,27.55,6.8875,6887.5,13990.0,5596.0,1.2307898498927805
1999Q4,bc,4021600.0,17.834,4.4585,4458.5,10225.0,4090.0,1.0900977995110024
2000Q1,can,30525872.0,147.16633333333334,36.791583333333335,36791.583333333336,33766.0,13506.4,2.7240110861023914
2000Q1,nl,531774.0,2.5853333333333333,0.6463333333333333,646.3333333333334,-472.0,0.0,0.0
2000Q1,pe,136442.0,1.3373333333333335,0.33433333333333337,334.33333333333337,18.0,7.2,5.300925925925926
2000Q1,ns,934594.0,4.366333333333333,1.0915833333333333,1091.5833333333333,-1347.0,0.0,0.0
2000Q1,nb,750786.0,3.169,0.79225,792.25,143.0,57.2,12.85590277777778
2000Q1,qc,7340269.0,21.421333333333333,5.355333333333333,5355.333333333333,5547.0,2218.8,2.4136169701340062
2000Q1,on,11576994.0,73.08766666666666,18.271916666666666,18271.916666666664,17530.0,7012.0,2.605806712302719
2000Q1,mb,1144428.0,2.1183333333333336,0.5295833333333334,529.5833333333334,810.0,324.0,1.63451646090535
2000Q1,sk,1011141.0,2.223,0.55575,555.75,-1441.0,0.0,0.0
2000Q1,ab,2974517.0,23.938,5.9845,5984.5,7835.0,3134.0,1.9095405232929163
2000Q1,bc,4026664.0,12.92,3.23,3230.0,5064.0,2025.6,1.5945892575039495
2000Q2,can,30594030.0,144.46033333333332,36.11508333333333,36115.08333333333,68158.0,27263.2,1.3246824779678588
2000Q2,nl,529574.0,1.4313333333333331,0.3578333333333333,357.83333333333326,-2200.0,0.0,0.0
2000Q2,pe,136289.0,0.605,0.15125,151.25,-153.0,0.0,0.0
2000Q2,ns,934291.0,4.710666666666667,1.1776666666666666,1177.6666666666667,-303.0,0.0,0.0
2000Q2,nb,750543.0,2.42,0.605,605.0,-243.0,0.0,0.0
2000Q2,qc,7347179.0,23.298000000000002,5.8245000000000005,5824.5,6910.0,2764.0,2.107272069464544
2000Q2,on,11621255.0,64.97433333333333,16.243583333333333,16243.583333333334,44261.0,17704.4,0.9174884962683476
2000Q2,mb,1145873.0,2.5896666666666666,0.6474166666666666,647.4166666666666,1445.0,578.0,1.1200980392156863
2000Q2,sk,1009177.0,2.8346666666666667,0.7086666666666667,708.6666666666666,-1964.0,0.0,0.0
2000Q2,ab,2988465.0,26.27,6.5675,6567.5,13948.0,5579.2,1.1771400917694292
2000Q2,bc,4033319.0,15.326666666666668,3.831666666666667,3831.666666666667,6655.0,2662.0,1.4393939393939394
2000Q3,can,30685730.0,160.468,40.117,40117.0,91700.0,36680.0,1.0937022900763358
2000Q3,nl,527966.0,1.5270000000000001,0.38175000000000003,381.75000000000006,-1608.0,0.0,0.0
2000Q3,pe,136470.0,0.6776666666666666,0.16941666666666666,169.41666666666666,181.0,72.4,2.3400092081031305
2000Q3,ns,933821.0,5.1466666666666665,1.2866666666666666,1286.6666666666665,-470.0,0.0,0.0
2000Q3,nb,750517.0,4.117,1.02925,1029.25,-26.0,0.0,0.0
2000Q3,qc,7356951.0,27.18166666666667,6.795416666666667,6795.416666666667,9772.0,3908.8,1.7384917792331833
2000Q3,on,11683290.0,74.53033333333333,18.632583333333333,18632.583333333332,62035.0,24814.0,0.750889954595524
2000Q3,mb,1147313.0,2.818,0.7045,704.5,1440.0,576.0,1.2230902777777777
2000Q3,sk,1007565.0,2.720333333333333,0.6800833333333333,680.0833333333333,-1612.0,0.0,0.0
2000Q3,ab,3004198.0,28.041,7.01025,7010.25,15733.0,6293.2,1.1139404436534672
2000Q3,bc,4039230.0,13.708333333333334,3.4270833333333335,3427.0833333333335,5911.0,2364.4,1.449451587435854
2000Q4,can,30783969.0,155.786,38.9465,38946.5,98239.0,39295.6,0.9911160537057584
2000Q4,nl,526732.0,1.2873333333333334,0.32183333333333336,321.83333333333337,-1234.0,0.0,0.0
2000Q4,pe,136400.0,0.7683333333333332,0.1920833333333333,192.08333333333331,-70.0,0.0,0.0
2000Q4,ns,934459.0,3.610333333333333,0.9025833333333333,902.5833333333333,638.0,255.2,3.5367685475444093
2000Q4,nb,750252.0,2.701333333333333,0.6753333333333332,675.3333333333333,-265.0,0.0,0.0
2000Q4,qc,7368772.0,25.464333333333332,6.366083333333333,6366.083333333333,11821.0,4728.4,1.3463504215661395
2000Q4,on,11748348.0,74.428,18.607,18607.0,65058.0,26023.2,0.7150158320268069
2000Q4,mb,1148183.0,2.6163333333333334,0.6540833333333333,654.0833333333334,870.0,348.0,1.879549808429119
2000Q4,sk,1006027.0,2.1316666666666664,0.5329166666666666,532.9166666666666,-1538.0,0.0,0.0
2000Q4,ab,3016947.0,26.956999999999997,6.739249999999999,6739.249999999999,12749.0,5099.6,1.3215252176641303
2000Q4,bc,4049297.0,15.821333333333333,3.9553333333333334,3955.3333333333335,10067.0,4026.8,0.9822522433032018
2001Q1,can,30824441.0,152.82966666666667,38.20741666666667,38207.416666666664,40472.0,16188.8,2.360114194175397
2001Q1,nl,525299.0,0.8966666666666666,0.22416666666666665,224.16666666666666,-1433.0,0.0,0.0
2001Q1,pe,136377.0,0.648,0.162,162.0,-23.0,0.0,0.0
2001Q1,ns,933463.0,3.6476666666666664,0.9119166666666666,911.9166666666666,-996.0,0.0,0.0
2001Q1,nb,749715.0,4.018666666666667,1.0046666666666668,1004.6666666666669,-537.0,0.0,0.0
2001Q1,qc,7373978.0,25.338666666666665,6.334666666666666,6334.666666666666,5206.0,2082.4,3.042002817262133
2001Q1,on,11771945.0,74.46433333333333,18.616083333333332,18616.083333333332,23597.0,9438.8,1.9722934412566568
2001Q1,mb,1148456.0,2.3436666666666666,0.5859166666666666,585.9166666666666,273.0,109.2,3.260016025641026
2001Q1,sk,1003469.0,1.8723333333333334,0.46808333333333335,468.08333333333337,-2558.0,0.0,0.0
2001Q1,ab,3027941.0,24.542333333333332,6.135583333333333,6135.583333333333,10994.0,4397.6,1.3952117821842216
2001Q1,bc,4055229.0,15.057333333333334,3.7643333333333335,3764.3333333333335,5932.0,2372.8,1.5864520116880196
2001Q2,can,30910996.0,167.258,41.8145,41814.5,86555.0,34622.0,1.2077436312171452
2001Q2,nl,523235.0,1.7526666666666666,0.43816666666666665,438.16666666666663,-2064.0,0.0,0.0
2001Q2,pe,136499.0,0.43766666666666665,0.10941666666666666,109.41666666666666,122.0,48.8,2.2421448087431695
2001Q2,ns,932909.0,4.0296666666666665,1.0074166666666666,1007.4166666666666,-554.0,0.0,0.0
2001Q2,nb,749789.0,3.062666666666667,0.7656666666666667,765.6666666666667,74.0,29.6,12.85590277777778
2001Q2,qc,7383844.0,27.036666666666665,6.759166666666666,6759.166666666666,9866.0,3946.4,1.7127424150280421
2001Q2,on,11827345.0,77.03166666666667,19.257916666666667,19257.916666666668,55400.0,22160.0,0.8690395607701565
2001Q2,mb,1149684.0,3.337666666666667,0.8344166666666667,834.4166666666667,1228.0,491.2,1.6987309989142239
2001Q2,sk,1001643.0,1.891333333333333,0.47283333333333327,472.83333333333326,-1826.0,0.0,0.0
2001Q2,ab,3041238.0,29.594666666666665,7.398666666666666,7398.666666666666,13297.0,5318.8,1.3910405855957482
2001Q2,bc,4066132.0,19.083333333333332,4.770833333333333,4770.833333333333,10903.0,4361.2,1.0939267479898498
2001Q3,can,31020855.0,158.12933333333334,39.532333333333334,39532.333333333336,109859.0,43943.6,0.8996152644146892
2001Q3,nl,522043.0,1.9423333333333332,0.4855833333333333,485.5833333333333,-1192.0,0.0,0.0
2001Q3,pe,136667.0,0.8513333333333334,0.21283333333333335,212.83333333333334,168.0,67.2,3.1671626984126986
2001Q3,ns,932483.0,4.474,1.1185,1118.5,-426.0,0.0,0.0
2001Q3,nb,749823.0,3.9630000000000005,0.9907500000000001,990.7500000000001,34.0,13.6,12.85590277777778
2001Q3,qc,7396014.0,25.74666666666667,6.436666666666667,6436.666666666668,12170.0,4868.0,1.32224048205971
2001Q3,on,11897473.0,69.872,17.468,17468.0,70128.0,28051.2,0.6227184576773899
2001Q3,mb,1151451.0,3.3443333333333336,0.8360833333333334,836.0833333333334,1767.0,706.8,1.1829136012073196
2001Q3,sk,1000307.0,2.6583333333333337,0.6645833333333334,664.5833333333334,-1336.0,0.0,0.0
2001Q3,ab,3058554.0,28.340666666666664,7.085166666666666,7085.166666666666,17316.0,6926.4,1.0229219604219604
2001Q3,bc,4076896.0,16.936666666666667,4.234166666666667,4234.166666666667,10764.0,4305.6,0.9834092035178992
2001Q4,can,31128873.0,173.77366666666668,43.44341666666667,43443.41666666667,108018.0,43207.2,1.0054670672171924
